ANO,DEPARTAMENTO,CODIGO MUNICIPIO,MUNICIPIO,META,DOSIS APLICADAS,COBERTURA
2009,LA GUAJIRA,44090,Dibulla,815,869,106.63
2009,LA GUAJIRA,44098,Distracción,401,368,91.77
2009,LA GUAJIRA,44110,El Molino,186,117,62.90
2009,LA GUAJIRA,44279,Fonseca,745,757,101.61
2009,LA GUAJIRA,44378,Hatonuevo,560,388,69.29
2009,LA GUAJIRA,44420,La Jagua del Pilar,68,73,107.35
2009,LA GUAJIRA,44430,Maicao,4066,3505,86.20
2009,LA GUAJIRA,44560,Manaure,2647,2648,100.04
2009,LA GUAJIRA,44650,San Juan del Cesar,890,892,100.22
2009,LA GUAJIRA,44847,Uribia,4463,4905,109.90
2009,LA GUAJIRA,44855,Urumita,355,149,41.97
2009,LA GUAJIRA,44874,Villanueva,596,542,90.94
2009,MAGDALENA ,47001,SANTA MARTA,9185,8407,91.53
2009,MAGDALENA,47030,Algarrobo,348,341,97.99
2009,MAGDALENA,47053,Aracataca,995,985,98.99
2009,MAGDALENA,47058,Ariguaní,752,868,115.43
2009,MAGDALENA,47161,Cerro San Antonio,179,177,98.88
2009,MAGDALENA,47170,Chivolo,432,424,98.15
2009,MAGDALENA,47189,Ciénaga,2351,2368,100.72
2009,MAGDALENA,47205,Concordia,186,206,110.75
2009,MAGDALENA,47245,El Banco,1374,1430,104.08
2009,MAGDALENA,47258,El Piñon,374,376,100.53
2009,MAGDALENA,47268,El Retén,529,474,89.60
2009,MAGDALENA,47288,Fundación,1427,1387,97.20
2009,MAGDALENA,47318,Guamal,626,603,96.33
2009,MAGDALENA,47460,Nueva Granada,424,406,95.75
2009,MAGDALENA,47541,Pedraza,178,198,111.24
2009,MAGDALENA,47545,Pijiño del Carmen,423,469,110.87
2009,MAGDALENA,47551,Pivijay,740,732,98.92
2009,MAGDALENA,47555,Plato,1275,1284,100.71
2009,MAGDALENA,47570,Puebloviejo,745,613,82.28
2009,MAGDALENA,47605,Remolino,213,146,68.54
2009,MAGDALENA,47660,Sabanas de San Angel,425,419,98.59
2009,MAGDALENA,47675,Salamina,151,164,108.61
2009,MAGDALENA,47692,San Sebastián de Buenavista,412,393,95.39
2009,MAGDALENA,47703,San Zenón,215,206,95.81
2009,MAGDALENA,47707,Santa Ana,618,464,75.08
2009,MAGDALENA,47720,Santa Bárbara de Pinto,343,368,107.29
2009,MAGDALENA,47745,Sitionuevo,677,577,85.23
2009,MAGDALENA,47798,Tenerife,309,318,102.91
2009,MAGDALENA,47960,Zapayán,194,194,100.00
2009,MAGDALENA,47980,Zona Bananera,1595,1560,97.81
2009,META,50001,Villavicencio,7992,8836,110.56
2009,META,50006,Acacías,1175,1297,110.38
2009,META,50110,Barranca de Upía,88,132,150.00
2009,META,50124,Cabuyaro,88,87,98.86
2009,META,50150,Castilla La Nueva,170,195,114.71
2009,META,50223,Cubarral,118,81,68.64
2009,META,50226,Cumaral,366,364,99.45
2009,META,50245,El Calvario,52,29,55.77
2009,META,50251,El Castillo,151,149,98.68
2009,META,50270,El Dorado,84,66,78.57
2009,META,50287,Fuente de Oro,266,207,77.82
2009,META,50313,Granada,1261,1332,105.63
2009,META,50318,Guamal,171,138,80.70
2009,META,50325,Mapiripán,304,174,57.24
2009,META,50330,Mesetas,287,197,68.64
2009,META,50350,La Macarena,683,249,36.46
2009,META,50370,La Uribe,353,204,57.79
2009,META,50400,Lejanías,215,210,97.67
2009,META,50450,Puerto Concordia,401,238,59.35
2009,META,50568,Puerto Gaitán,543,411,75.69
2009,META,50573,Puerto López,686,558,81.34
2009,META,50577,Puerto Lleras,256,251,98.05
2009,META,50590,Puerto Rico,460,216,46.96
2009,META,50606,Restrepo,213,208,97.65
2009,META,50680,San Carlos de Guaroa,192,203,105.73
2009,META,50683,San Juan de Arama,235,168,71.49
2009,META,50686,San Juanito,51,27,52.94
2009,META,50689,San Martín,481,494,102.70
2009,META,50711,Vistahermosa,577,362,62.74
2009,NARIÑO,52001,Pasto,6353,5339,84.04
2009,NARIÑO,52019,Albán,347,100,28.82
2009,NARIÑO,52022,Aldana,109,112,102.75
2009,NARIÑO,52036,Ancuyá,131,90,68.70
2009,NARIÑO,52051,Arboleda,125,110,88.00
2009,NARIÑO,52079,Barbacoas,955,798,83.56
2009,NARIÑO,52083,Belén,102,49,48.04
2009,NARIÑO,52110,Buesaco,438,326,74.43
2009,NARIÑO,52203,Colón (Génova),177,162,91.53
2009,NARIÑO,52207,Consacá,171,130,76.02
2009,NARIÑO,52210,Contadero,151,85,56.29
2009,NARIÑO,52215,Córdoba,241,220,91.29
2009,NARIÑO,52224,Cuaspud,183,123,67.21
2009,NARIÑO,52227,Cumbal,649,458,70.57
2009,NARIÑO,52233,Cumbitara,286,150,52.45
2009,NARIÑO,52240,Chachaguí,241,172,71.37
2009,NARIÑO,52250,El Charco,901,544,60.38
2009,NARIÑO,52254,El Peñol,121,71,58.68
2009,NARIÑO,52256,El Rosario,233,104,44.64
2009,NARIÑO,52258,El Tablón de Gómez,267,210,78.65
2009,NARIÑO,52260,El Tambo,235,196,83.40
2009,NARIÑO,52287,Funes,124,65,52.42
2009,NARIÑO,52317,Guachucal,239,217,90.79
2009,NARIÑO,52320,Guaitarilla,206,127,61.65
2009,NARIÑO,52323,Gualmatán,93,77,82.80
2009,NARIÑO,52352,Iles,146,84,57.53
2009,NARIÑO,52354,Imués,127,63,49.61
2009,NARIÑO,52356,Ipiales,2297,2043,88.94
2009,NARIÑO,52378,La Cruz,283,228,80.57
2009,NARIÑO,52381,La Florida,189,114,60.32
2009,NARIÑO,52385,La Llanada,123,50,40.65
2009,NARIÑO,52390,La Tola,308,217,70.45
2009,NARIÑO,52399,La Unión,465,378,81.29
2009,NARIÑO,52405,Leiva,350,160,45.71
2009,NARIÑO,52411,Linares,189,140,74.07
2009,NARIÑO,52418,Los Andes,513,140,27.29
2009,NARIÑO,52427,Magui,513,310,60.43
2009,NARIÑO,52435,Mallama,207,101,48.79
2009,NARIÑO,52473,Mosquera,411,184,44.77
2009,NARIÑO,52480,Nariño,76,32,42.11
2009,NARIÑO,52490,Olaya Herrera,886,803,90.63
2009,NARIÑO,52506,Ospina,141,78,55.32
2009,NARIÑO,52520,Francisco Pizarro,345,177,51.30
2009,NARIÑO,52540,Policarpa,331,306,92.45
2009,NARIÑO,52560,Potosí,212,198,93.40
2009,NARIÑO,52565,Providencia,263,62,23.57
2009,NARIÑO,52573,Puerrés,152,138,90.79
2009,NARIÑO,52585,Pupiales,313,232,74.12
2009,NARIÑO,52612,Ricaurte,426,262,61.50
2009,NARIÑO,52621,Roberto Payán,560,285,50.89
2009,NARIÑO,52678,Samaniego,968,403,41.63
2009,NARIÑO,52683,Sandoná,414,238,57.49
2009,NARIÑO,52685,San Bernardo,269,88,32.71
2009,NARIÑO,52687,San Lorenzo,380,357,93.95
2009,NARIÑO,52693,San Pablo,292,172,58.90
2009,NARIÑO,52694,San Pedro de Cartago,157,124,78.98
2009,NARIÑO,52696,Santa Bárbara,482,291,60.37
2009,NARIÑO,52699,Santacruz,524,92,17.56
2009,NARIÑO,52720,Sapuyes,128,65,50.78
2009,NARIÑO,52786,Taminango,313,230,73.48
2009,NARIÑO,52788,Tangua,175,112,64.00
2009,NARIÑO,52835,Tumaco,4816,3679,76.39
2009,NARIÑO,52838,Túquerres,720,529,73.47
2009,NARIÑO,52885,Yacuanquer,183,108,59.02
2009,QUINDIÓ,63001,Armenia,4650,3772,81.12
2009,QUINDIÓ,63111,Buenavista,53,39,73.58
2009,QUINDIÓ,63130,Calarcá,1300,1314,101.08
2009,QUINDIÓ,63190,Circasia,468,285,60.90
2009,QUINDIÓ,63212,Córdoba,93,84,90.32
2009,QUINDIÓ,63272,Filandia,238,144,60.50
2009,QUINDIÓ,63302,Génova,155,153,98.71
2009,QUINDIÓ,63401,La Tebaida,733,433,59.07
2009,QUINDIÓ,63470,Montenegro,724,598,82.60
2009,QUINDIÓ,63548,Pijao,113,79,69.91
2009,QUINDIÓ,63594,Quimbaya,600,420,70.00
2009,QUINDIÓ,63690,Salento,134,92,68.66
2009,RISARALDA,66001,Pereira,7004,6030,86.09
2009,RISARALDA,66045,Apía,364,171,46.98
2009,RISARALDA,66075,Balboa,121,90,74.38
2009,RISARALDA,66088,Belén de Umbría,538,389,72.30
2009,RISARALDA,66170,Dosquebradas,3007,2558,85.07
2009,RISARALDA,66318,Guática,293,127,43.34
2009,RISARALDA,66383,La Celia,167,117,70.06
2009,RISARALDA,66400,La Virginia,574,552,96.17
2009,RISARALDA,66440,Marsella,366,288,78.69
2009,RISARALDA,66456,Mistrató,442,398,90.05
2009,RISARALDA,66572,Pueblo Rico,356,439,123.31
2009,RISARALDA,66594,Quinchía,744,477,64.11
2009,RISARALDA,66682,Santa Rosa de Cabal,1175,954,81.19
2009,RISARALDA,66687,Santuario,299,178,59.53
2009,SUCRE,70001,Sincelejo,4737,4849,102.36
2009,SUCRE,70110,Buenavista,205,208,101.46
2009,SUCRE,70124,Caimito,259,259,100.00
2009,SUCRE,70204,Colosó,128,127,99.22
2009,SUCRE,70215,Corozal,1070,1114,104.11
2009,SUCRE,70221,Coveñas,290,298,102.76
2009,SUCRE,70230,Chalán,97,97,100.00
2009,SUCRE,70233,El Roble,218,203,93.12
2009,SUCRE,70235,Galeras,410,406,99.02
2009,SUCRE,70265,Guaranda,400,391,97.75
2009,SUCRE,70400,La Unión,234,229,97.86
2009,SUCRE,70418,Los Palmitos,375,372,99.20
2009,SUCRE,70429,Majagual,750,722,96.27
2009,SUCRE,70473,Morroa,285,308,108.07
2009,SUCRE,70508,Ovejas,491,467,95.11
2009,SUCRE,70523,Palmito,337,317,94.07
2009,SUCRE,70670,Sampués,843,834,98.93
2009,SUCRE,70678,San Benito Abad,611,733,119.97
2009,SUCRE,70702,San Juan de Betulia,228,183,80.26
2009,SUCRE,70708,San Marcos,1208,1259,104.22
2009,SUCRE,70713,San Onofre,1268,1209,95.35
2009,SUCRE,70717,San Pedro,310,317,102.26
2009,SUCRE,70742,Sincé,626,605,96.65
2009,SUCRE,70771,Sucre,450,511,113.56
2009,SUCRE,70820,Tolú,688,651,94.62
2009,SUCRE,70823,Toluviejo,411,393,95.62
2009,TOLIMA,73001,Ibagué,8603,8294,96.41
2009,TOLIMA,73024,Alpujarra,92,92,100.00
2009,TOLIMA,73026,Alvarado,191,192,100.52
2009,TOLIMA,73030,Ambalema,124,128,103.23
2009,TOLIMA,73043,Anzóategui,412,184,44.66
2009,TOLIMA,73055,Armero (Guayabal),228,207,90.79
2009,TOLIMA,73067,Ataco,509,445,87.43
2009,TOLIMA,73124,Cajamarca,394,306,77.66
2009,TOLIMA,73148,Carmen de Apicalá,145,135,93.10
2009,TOLIMA,73152,Casabianca,142,146,102.82
2009,TOLIMA,73168,Chaparral,1088,1332,122.43
2009,TOLIMA,73200,Coello,180,93,51.67
2009,TOLIMA,73217,Coyaima,685,653,95.33
2009,TOLIMA,73226,Cunday,220,146,66.36
2009,TOLIMA,73236,Dolores,155,152,98.06
2009,TOLIMA,73268,Espinal,1390,1111,79.93
2009,TOLIMA,73270,Falán,169,106,62.72
2009,TOLIMA,73275,Flandes,479,367,76.62
2009,TOLIMA,73283,Fresno,607,622,102.47
2009,TOLIMA,73319,Guamo,588,574,97.62
2009,TOLIMA,73347,Herveo,169,98,57.99
2009,TOLIMA,73349,Honda,437,399,91.30
2009,TOLIMA,73352,Icononzo,219,161,73.52
2009,TOLIMA,73408,Lérida,318,326,102.52
2009,TOLIMA,73411,Líbano,775,796,102.71
2009,TOLIMA,73443,Mariquita,579,563,97.24
2009,TOLIMA,73449,Melgar,652,638,97.85
2009,TOLIMA,73461,Murillo,115,88,76.52
2009,TOLIMA,73483,Natagaima,404,358,88.61
2009,TOLIMA,73504,Ortega,788,793,100.63
2009,TOLIMA,73520,Palocabildo,185,171,92.43
2009,TOLIMA,73547,Piedras,106,53,50.00
2009,TOLIMA,73555,Planadas,800,770,96.25
2009,TOLIMA,73563,Prado,146,158,108.22
2009,TOLIMA,73585,Purificación,484,366,75.62
2009,TOLIMA,73616,Rioblanco,680,487,71.62
2009,TOLIMA,73622,Roncesvalles,130,109,83.85
2009,TOLIMA,73624,Rovira,494,569,115.18
2009,TOLIMA,73671,Saldaña,270,230,85.19
2009,TOLIMA,73675,San Antonio,354,367,103.67
2009,TOLIMA,73678,San Luis,334,162,48.50
2009,TOLIMA,73686,Santa Isabel,145,150,103.45
2009,TOLIMA,73770,Suárez,82,48,58.54
2009,TOLIMA,73854,Valle de San Juan,135,80,59.26
2009,TOLIMA,73861,Venadillo,386,241,62.44
2009,TOLIMA,73870,Villahermosa,231,182,78.79
2009,TOLIMA,73873,Villarrica,107,90,84.11
2009,ARAUCA,81001,Arauca,2208,1592,72.10
2009,ARAUCA,81065,Arauquita,1059,729,68.84
2009,ARAUCA,81220,Cravo Norte,97,96,98.97
2009,ARAUCA,81300,Fortul,641,476,74.26
2009,ARAUCA,81591,Puerto Rondón,105,101,96.19
2009,ARAUCA,81736,Saravena,1149,945,82.25
2009,ARAUCA,81794,Tame,1368,967,70.69
2009,CASANARE,85001,Yopal,2505,2595,103.59
2009,CASANARE,85010,Aguazul,671,620,92.40
2009,CASANARE,85015,Chameza,39,19,48.72
2009,CASANARE,85125,Hato Corozal,264,249,94.32
2009,CASANARE,85136,La Salina,33,28,84.85
2009,CASANARE,85139,Maní,237,199,83.97
2009,CASANARE,85162,Monterrey,296,296,100.00
2009,CASANARE,85225,Nunchía,209,169,80.86
2009,CASANARE,85230,Orocué,201,203,101.00
2009,CASANARE,85250,Paz de Ariporo,626,606,96.81
2009,CASANARE,85263,Pore,187,161,86.10
2009,CASANARE,85279,Recetor,76,21,27.63
2009,CASANARE,85300,Sabanalarga,72,45,62.50
2009,CASANARE,85315,Sacama,41,27,65.85
2009,CASANARE,85325,San Luis de Palenque,171,174,101.75
2009,CASANARE,85400,Tamara,189,143,75.66
2009,CASANARE,85410,Tauramena,366,285,77.87
2009,CASANARE,85430,Trinidad,303,294,97.03
2009,CASANARE,85440,Villanueva,503,519,103.18
2009,PUTUMAYO,86001,Mocoa,870,948,108.97
2009,PUTUMAYO,86219,Colón,96,85,88.54
2009,PUTUMAYO,86320,Orito,1338,865,64.65
2009,PUTUMAYO,86568,Puerto Asís,1417,1365,96.33
2009,PUTUMAYO,86569,Puerto Caicedo,339,322,94.99
2009,PUTUMAYO,86571,Puerto Guzmán,654,576,88.07
2009,PUTUMAYO,86573,Puerto Leguízamo,387,437,112.92
2009,PUTUMAYO,86749,Sibundoy,251,226,90.04
2009,PUTUMAYO,86755,San Francisco,147,108,73.47
2009,PUTUMAYO,86757,San Miguel,669,454,67.86
2009,PUTUMAYO,86760,Santiago,206,150,72.82
2009,PUTUMAYO,86865,Valle del Guamuez,1136,759,66.81
2009,PUTUMAYO,86885,Villagarzón,490,484,98.78
2009,SAN ANDRÉS,88001,San Andrés,1196,846,70.74
2009,SAN ANDRÉS,88564,Providencia,87,77,88.51
2009,AMAZONAS,91001,Leticia,1005,1060,105.47
2009,AMAZONAS,91263,El Encanto (Cd.),135,27,20.00
2009,AMAZONAS,91405,La Chorrera (Cd.),113,34,30.09
2009,AMAZONAS,91407,La Pedrera (Cd.),153,75,49.02
2009,AMAZONAS,91430,La Victoria (Cd.),37,0,0.00
2009,AMAZONAS,91460,Miriti-Paraná (Cd.),46,15,32.61
2009,AMAZONAS,91530,Puerto Alegría (Cd.),55,13,23.64
2009,AMAZONAS,91536,Puerto Arica (Cd.),59,46,77.97
2009,AMAZONAS,91540,Puerto Nariño,274,159,58.03
2009,AMAZONAS,91669,Puerto Santander (Cd.),85,30,35.29
2009,AMAZONAS,91798,Tarapacá (Cd.),145,100,68.97
2009,GUAINÍA,94001,Puerto Inírida,454,487,107.27
2009,GUAINÍA,94343,Barranco Minas (Cd.),131,64,48.85
2009,GUAINÍA,94663,Mapiripana (Cd.),83,0,0.00
2009,GUAINÍA,94883,San Felipe (Cd.),39,12,30.77
2009,GUAINÍA,94884,Puerto Colombia (Cd.),111,15,13.51
2009,GUAINÍA,94885,La Guadalupe (Cd.),9,3,33.33
2009,GUAINÍA,94886,Cacahual (Cd.),61,175,286.89
2009,GUAINÍA,94887,Pana Pana (Cd.),90,3,3.33
2009,GUAINÍA,94888,Morichal (Cd.),25,10,40.00
2009,GUAVIARE,95001,San José del Guaviare,1591,1588,99.81
2009,GUAVIARE,95015,Calamar,299,202,67.56
2009,GUAVIARE,95025,El Retorno,587,243,41.40
2009,GUAVIARE,95200,Miraflores,321,149,46.42
2009,VAUPÉS,97001,Mitú,910,680,74.73
2009,VAUPÉS,97161,Carurú,93,46,49.46
2009,VAUPÉS,97511,Pacoa (Cd.),136,107,78.68
2009,VAUPÉS,97666,Taraira,41,59,143.90
2009,VAUPÉS,97777,Papunaua (Cd.),31,8,25.81
2009,VAUPÉS,97889,Yavaraté (Cd.),37,40,108.11
2009,VICHADA,99001,Puerto Carreño,362,503,138.95
2009,VICHADA,99524,La Primavera,344,158,45.93
2009,VICHADA,99624,Santa Rosalía,114,73,64.04
2009,VICHADA,99773,Cumaribo,1078,110,10.20
2010,ANTIOQUIA,5002,ABEJORRAL,359,261,72.7
2010,ANTIOQUIA,5004,ABRIAQUI,40,23,57.5
2010,ANTIOQUIA,5021,ALEJANDRIA,54,50,92.6
2010,ANTIOQUIA,5030,AMAGA,548,343,62.6
2010,ANTIOQUIA,5031,AMALFI,486,424,87.2
2010,ANTIOQUIA,5034,ANDES,836,494,59.1
2010,ANTIOQUIA,5036,ANGELOPOLIS,133,67,50.4
2010,ANTIOQUIA,5038,ANGOSTURA,298,151,50.7
2010,ANTIOQUIA,5040,ANORI,337,323,95.8
2010,ANTIOQUIA,5044,ANZA,160,121,75.6
2010,ANTIOQUIA,5045,APARTADO,3744,2228,59.5
2010,ANTIOQUIA,5051,ARBOLETES,886,461,52
2010,ANTIOQUIA,5055,ARGELIA,229,140,61.1
2010,ANTIOQUIA,5059,ARMENIA,89,45,50.6
2010,ANTIOQUIA,5079,BARBOSA,920,532,57.8
2010,ANTIOQUIA,5088,BELLO,7101,4777,67.3
2010,ANTIOQUIA,5086,BELMIRA,149,89,59.7
2010,ANTIOQUIA,5091,BETANIA,195,164,84.1
2010,ANTIOQUIA,5093,BETULIA,357,299,83.8
2010,ANTIOQUIA,5107,BRICEÃ‘O,187,176,94.1
2010,ANTIOQUIA,5113,BURITICA,148,104,70.3
2010,ANTIOQUIA,5120,CACERES,907,810,89.3
2010,ANTIOQUIA,5125,CAICEDO,206,117,56.8
2010,ANTIOQUIA,5129,CALDAS,1142,881,77.1
2010,ANTIOQUIA,5134,CAMPAMENTO,200,134,67
2010,ANTIOQUIA,5142,CARACOLI,96,73,76
2010,ANTIOQUIA,5145,CARAMANTA,93,68,73.1
2010,ANTIOQUIA,5147,CAREPA,1242,932,75
2010,ANTIOQUIA,5150,CAROLINA,64,48,75
2010,ANTIOQUIA,5154,CAUCASIA,2275,1667,73.3
2010,ANTIOQUIA,5138,CAÃ‘ASGORDAS,385,191,49.6
2010,ANTIOQUIA,5190,CISNEROS,164,117,71.3
2010,ANTIOQUIA,5101,CIUDAD BOLIVAR,552,473,85.7
2010,ANTIOQUIA,5197,COCORNA,275,202,73.5
2010,ANTIOQUIA,5206,CONCEPCION,64,53,82.8
2010,ANTIOQUIA,5209,CONCORDIA,447,260,58.2
2010,ANTIOQUIA,5212,COPACABANA,914,544,59.5
2010,ANTIOQUIA,5234,DABEIBA,612,451,73.7
2010,ANTIOQUIA,5240,EBEJICO,245,145,59.2
2010,ANTIOQUIA,5250,EL BAGRE,1133,1082,95.5
2010,ANTIOQUIA,5148,EL CARMEN DE VIBORAL,911,498,54.7
2010,ANTIOQUIA,5697,EL SANTUARIO,461,489,106.1
2010,ANTIOQUIA,5264,ENTRERRIOS,177,102,57.6
2010,ANTIOQUIA,5266,ENVIGADO,2866,1376,48
2010,ANTIOQUIA,5282,FREDONIA,387,360,93
2010,ANTIOQUIA,5284,FRONTINO,422,391,92.7
2010,ANTIOQUIA,5306,GIRALDO,86,64,74.4
2010,ANTIOQUIA,5308,GIRARDOTA,873,526,60.3
2010,ANTIOQUIA,5310,GOMEZ PLATA,224,138,61.6
2010,ANTIOQUIA,5313,GRANADA,186,114,61.3
2010,ANTIOQUIA,5315,GUADALUPE,104,93,89.4
2010,ANTIOQUIA,5318,GUARNE,852,449,52.7
2010,ANTIOQUIA,5321,GUATAPE,96,61,63.5
2010,ANTIOQUIA,5347,HELICONIA,123,65,52.8
2010,ANTIOQUIA,5353,HISPANIA,84,69,82.1
2010,ANTIOQUIA,5364,JARDIN,281,158,56.2
2010,ANTIOQUIA,5368,JERICO,223,133,59.6
2010,ANTIOQUIA,5376,LA CEJA,871,636,73
2010,ANTIOQUIA,5380,LA ESTRELLA,991,388,39.2
2010,ANTIOQUIA,5390,LA PINTADA,128,106,82.8
2010,ANTIOQUIA,5400,LA UNION,364,270,74.2
2010,ANTIOQUIA,5411,LIBORINA,171,121,70.8
2010,ANTIOQUIA,5425,MACEO,135,121,89.6
2010,ANTIOQUIA,5440,MARINILLA,986,615,62.4
2010,ANTIOQUIA,5001,MEDELLIN,29254,27082,92.6
2010,ANTIOQUIA,5467,MONTEBELLO,124,85,68.5
2010,ANTIOQUIA,5475,MURINDO,86,44,51.2
2010,ANTIOQUIA,5480,MUTATA,433,376,86.8
2010,ANTIOQUIA,5483,NARIÃ‘O,359,179,49.9
2010,ANTIOQUIA,5495,NECHI,539,626,116.1
2010,ANTIOQUIA,5490,NECOCLI,1393,1339,96.1
2010,ANTIOQUIA,5501,OLAYA,65,42,64.6
2010,ANTIOQUIA,5543,PEQUE,224,131,58.5
2010,ANTIOQUIA,5541,PEÃ‘OL,334,237,71
2010,ANTIOQUIA,5576,PUEBLORRICO,158,109,69
2010,ANTIOQUIA,5579,PUERTO BERRIO,794,663,83.5
2010,ANTIOQUIA,5585,PUERTO NARE,379,188,49.6
2010,ANTIOQUIA,5591,PUERTO TRIUNFO,396,285,72
2010,ANTIOQUIA,5604,REMEDIOS,546,495,90.7
2010,ANTIOQUIA,5607,RETIRO,323,137,42.4
2010,ANTIOQUIA,5615,RIONEGRO,1907,1493,78.3
2010,ANTIOQUIA,5628,SABANALARGA,197,190,96.4
2010,ANTIOQUIA,5631,SABANETA,536,403,75.2
2010,ANTIOQUIA,5642,SALGAR,384,279,72.7
2010,ANTIOQUIA,5649,SAN CARLOS,308,189,61.4
2010,ANTIOQUIA,5652,SAN FRANCISCO,124,106,85.5
2010,ANTIOQUIA,5656,SAN JERONIMO,240,141,58.8
2010,ANTIOQUIA,5658,SAN JOSE DE LA MONTAÃ‘A,78,44,56.4
2010,ANTIOQUIA,5659,SAN JUAN DE URABA,641,519,81
2010,ANTIOQUIA,5660,SAN LUIS,221,203,91.9
2010,ANTIOQUIA,5664,SAN PEDRO,482,381,79
2010,ANTIOQUIA,5665,SAN PEDRO DE URABA,744,885,119
2010,ANTIOQUIA,5667,SAN RAFAEL,243,175,72
2010,ANTIOQUIA,5670,SAN ROQUE,365,360,98.6
2010,ANTIOQUIA,5674,SAN VICENTE,312,264,84.6
2010,ANTIOQUIA,5686,SANTA ROSA DE OSOS,632,554,87.7
2010,ANTIOQUIA,5042,SANTAFE DE ANTIOQUIA,503,315,62.6
2010,ANTIOQUIA,5690,SANTO DOMINGO,222,154,69.4
2010,ANTIOQUIA,5736,SEGOVIA,839,649,77.4
2010,ANTIOQUIA,5756,SONSON,649,494,76.1
2010,ANTIOQUIA,5761,SOPETRAN,263,184,70
2010,ANTIOQUIA,5789,TAMESIS,250,178,71.2
2010,ANTIOQUIA,5790,TARAZA,1019,707,69.4
2010,ANTIOQUIA,5792,TARSO,153,68,44.4
2010,ANTIOQUIA,5809,TITIRIBI,224,97,43.3
2010,ANTIOQUIA,5819,TOLEDO,147,82,55.8
2010,ANTIOQUIA,5837,TURBO,3548,2538,71.5
2010,ANTIOQUIA,5842,URAMITA,178,124,69.7
2010,ANTIOQUIA,5847,URRAO,883,460,52.1
2010,ANTIOQUIA,5854,VALDIVIA,506,367,72.5
2010,ANTIOQUIA,5856,VALPARAISO,122,52,42.6
2010,ANTIOQUIA,5858,VEGACHI,231,206,89.2
2010,ATLANTICO,8078,BARANOA,1038,994,95.8
2010,ATLANTICO,8001,BARRANQUILLA,20244,19752,97.6
2010,ATLANTICO,8137,CAMPO DE LA CRUZ,367,267,72.8
2010,ATLANTICO,8141,CANDELARIA,254,241,94.9
2010,ATLANTICO,8296,GALAPA,772,699,90.5
2010,ATLANTICO,8372,JUAN DE ACOSTA,303,307,101.3
2010,ATLANTICO,8421,LURUACO,536,554,103.4
2010,ATLANTICO,8433,MALAMBO,2334,1873,80.2
2010,ATLANTICO,8436,MANATI,282,282,100
2010,ATLANTICO,8520,PALMAR DE VARELA,450,430,95.6
2010,ATLANTICO,8549,PIOJO,110,77,70
2010,ATLANTICO,8558,POLONUEVO,279,208,74.6
2010,ATLANTICO,8560,PONEDERA,448,392,87.5
2010,ATLANTICO,8573,PUERTO COLOMBIA,469,426,90.8
2010,ATLANTICO,8606,REPELON,547,518,94.7
2010,ATLANTICO,8634,SABANAGRANDE,554,507,91.5
2010,ATLANTICO,8638,SABANALARGA,1890,1315,69.6
2010,ATLANTICO,8675,SANTA LUCIA,245,125,51
2010,ATLANTICO,8685,SANTO TOMAS,436,375,86
2010,ATLANTICO,8758,SOLEDAD,10440,6969,66.8
2010,ATLANTICO,8770,SUAN,166,102,61.4
2010,ATLANTICO,8832,TUBARA,206,142,68.9
2010,ATLANTICO,8849,USIACURI,180,142,78.9
2010,NORTE DE SANTANDER,54003,ABREGO,815,787,96.6
2010,NORTE DE SANTANDER,54051,ARBOLEDAS,191,148,77.5
2010,NORTE DE SANTANDER,54099,BOCHALEMA,146,123,84.2
2010,NORTE DE SANTANDER,54109,BUCARASICA,101,85,84.2
2010,NORTE DE SANTANDER,54128,CACHIRA,249,257,103.2
2010,NORTE DE SANTANDER,54125,CACOTA,47,46,97.9
2010,NORTE DE SANTANDER,54172,CHINACOTA,305,241,79
2010,NORTE DE SANTANDER,54174,CHITAGA,219,114,52.1
2010,NORTE DE SANTANDER,54206,CONVENCION,320,348,108.7
2010,NORTE DE SANTANDER,54001,CUCUTA,11288,11107,98.4
2010,NORTE DE SANTANDER,54223,CUCUTILLA,192,95,49.5
2010,NORTE DE SANTANDER,54239,DURANIA,75,52,69.3
2010,NORTE DE SANTANDER,54245,EL CARMEN,350,278,79.4
2010,NORTE DE SANTANDER,54250,EL TARRA,311,257,82.6
2010,NORTE DE SANTANDER,54261,EL ZULIA,490,489,99.8
2010,NORTE DE SANTANDER,54313,GRAMALOTE,125,86,68.8
2010,NORTE DE SANTANDER,54344,HACARI,296,276,93.2
2010,NORTE DE SANTANDER,54347,HERRAN,69,37,53.6
2010,NORTE DE SANTANDER,54385,LA ESPERANZA,305,207,67.9
2010,NORTE DE SANTANDER,54398,LA PLAYA,174,179,102.9
2010,NORTE DE SANTANDER,54377,LABATECA,127,72,56.7
2010,NORTE DE SANTANDER,54405,LOS PATIOS,1282,1076,83.9
2010,NORTE DE SANTANDER,54418,LOURDES,72,61,84.7
2010,NORTE DE SANTANDER,54480,MUTISCUA,75,60,80
2010,NORTE DE SANTANDER,54498,OCAÃ‘A,1782,1631,91.5
2010,NORTE DE SANTANDER,54518,PAMPLONA,738,720,97.6
2010,NORTE DE SANTANDER,54520,PAMPLONITA,100,52,52
2010,NORTE DE SANTANDER,54553,PUERTO SANTANDER,185,182,98.4
2010,NORTE DE SANTANDER,54599,RAGONVALIA,127,114,89.8
2010,NORTE DE SANTANDER,54660,SALAZAR,198,190,96
