ANO,DEPARTAMENTO,CODIGO MUNICIPIO,MUNICIPIO,ipm_pobreza,ipm_sin_salud,ipm_sin_acceso_salud,nivel_sisben,proporcion_rural,Educación_neta_total,Ingresos totales,pcte_poblacion_rural
2023,ANTIOQUIA,5425,MACEO,0,0,0,0,0,0,0,0
2023,ANTIOQUIA,5440,MARINILLA,0,0,0,0,0,0,0,0
2023,ANTIOQUIA,5001,MEDELLIN,0,0,0,0,0,0,0,0
2023,ANTIOQUIA,5467,MONTEBELLO,0,0,0,0,0,0,0,0
2023,ANTIOQUIA,5475,MURINDO,0,0,0,0,0,0,0,0
2023,ANTIOQUIA,5480,MUTATA,0,0,0,0,0,0,0,0
2023,ANTIOQUIA,5483,NARIÑO,0,0,0,0,0,0,0,0
2023,ANTIOQUIA,5495,NECHI,0,0,0,0,0,0,0,0
2023,ANTIOQUIA,5490,NECOCLI,0,0,0,0,0,0,0,0
2023,ANTIOQUIA,5501,OLAYA,0,0,0,0,0,0,0,0
2023,ANTIOQUIA,5543,PEQUE,0,0,0,0,0,0,0,0
2023,ANTIOQUIA,5576,PUEBLORRICO,0,0,0,0,0,0,0,0
2023,ANTIOQUIA,5579,PUERTO BERRIO,0,0,0,0,0,0,0,0
2023,ANTIOQUIA,5585,PUERTO NARE,0,0,0,0,0,0,0,0
2023,ANTIOQUIA,5591,PUERTO TRIUNFO,0,0,0,0,0,0,0,0
2023,ANTIOQUIA,5604,REMEDIOS,0,0,0,0,0,0,0,0
2023,ANTIOQUIA,5615,RIONEGRO,0,0,0,0,0,0,0,0
2023,ANTIOQUIA,5628,SABANALARGA,0,0,0,0,0,0,0,0
2023,ANTIOQUIA,5631,SABANETA,0,0,0,0,0,0,0,0
2023,ANTIOQUIA,5642,SALGAR,0,0,0,0,0,0,0,0
2023,ANTIOQUIA,5647,SAN ANDRES DE CUERQUIA,0,0,0,0,0,0,0,0
2023,ANTIOQUIA,5649,SAN CARLOS,0,0,0,0,0,0,0,0
2023,ANTIOQUIA,5652,SAN FRANCISCO,0,0,0,0,0,0,0,0
2023,ANTIOQUIA,5656,SAN JERONIMO,0,0,0,0,0,0,0,0
2023,ANTIOQUIA,5658,SAN JOSE DE LA MONTAÑA,0,0,0,0,0,0,0,0
2023,ANTIOQUIA,5659,SAN JUAN DE URABA,0,0,0,0,0,0,0,0
2023,ANTIOQUIA,5660,SAN LUIS,0,0,0,0,0,0,0,0
2023,ANTIOQUIA,5665,SAN PEDRO DE URABA,0,0,0,0,0,0,0,0
2023,ANTIOQUIA,5667,SAN RAFAEL,0,0,0,0,0,0,0,0
2023,ANTIOQUIA,5670,SAN ROQUE,0,0,0,0,0,0,0,0
2023,ANTIOQUIA,5674,SAN VICENTE,0,0,0,0,0,0,0,0
2023,ANTIOQUIA,5686,SANTA ROSA DE OSOS,0,0,0,0,0,0,0,0
2023,ANTIOQUIA,5690,SANTO DOMINGO,0,0,0,0,0,0,0,0
2023,ANTIOQUIA,5736,SEGOVIA,0,0,0,0,0,0,0,0
2023,ANTIOQUIA,5756,SONSON,0,0,0,0,0,0,0,0
2023,ANTIOQUIA,5761,SOPETRAN,0,0,0,0,0,0,0,0
2023,ANTIOQUIA,5790,TARAZA,0,0,0,0,0,0,0,0
2023,ANTIOQUIA,5792,TARSO,0,0,0,0,0,0,0,0
2023,ANTIOQUIA,5809,TITIRIBI,0,0,0,0,0,0,0,0
2023,ANTIOQUIA,5819,TOLEDO,0,0,0,0,0,0,0,0
2023,ANTIOQUIA,5837,TURBO,0,0,0,0,0,0,0,0
2023,ANTIOQUIA,5789,TAMESIS,0,0,0,0,0,0,0,0
2023,ANTIOQUIA,5842,URAMITA,0,0,0,0,0,0,0,0
2023,ANTIOQUIA,5847,URRAO,0,0,0,0,0,0,0,0
2023,ANTIOQUIA,5854,VALDIVIA,0,0,0,0,0,0,0,0
2023,ANTIOQUIA,5856,VALPARAISO,0,0,0,0,0,0,0,0
2023,ANTIOQUIA,5858,VEGACHI,0,0,0,0,0,0,0,0
2023,ATLANTICO,8078,BARANOA,0,0,0,0,0,0,0,0
2023,ATLANTICO,8137,CAMPO DE LA CRUZ,0,0,0,0,0,0,0,0
2023,ATLANTICO,8141,CANDELARIA,0,0,0,0,0,0,0,0
2023,ATLANTICO,8296,GALAPA,0,0,0,0,0,0,0,0
2023,ATLANTICO,8372,JUAN DE ACOSTA,0,0,0,0,0,0,0,0
2023,ATLANTICO,8421,LURUACO,0,0,0,0,0,0,0,0
2023,ATLANTICO,8433,MALAMBO,0,0,0,0,0,0,0,0
2023,ATLANTICO,8436,MANATI,0,0,0,0,0,0,0,0
2023,ATLANTICO,8520,PALMAR DE VARELA,0,0,0,0,0,0,0,0
2023,ATLANTICO,8549,PIOJO,0,0,0,0,0,0,0,0
2023,ATLANTICO,8558,POLONUEVO,0,0,0,0,0,0,0,0
2023,ATLANTICO,8560,PONEDERA,0,0,0,0,0,0,0,0
2023,ATLANTICO,8573,PUERTO COLOMBIA,0,0,0,0,0,0,0,0
2023,ATLANTICO,8606,REPELON,0,0,0,0,0,0,0,0
2023,ATLANTICO,8634,SABANAGRANDE,0,0,0,0,0,0,0,0
2023,ATLANTICO,8638,SABANALARGA,0,0,0,0,0,0,0,0
2023,ATLANTICO,8675,SANTA LUCIA,0,0,0,0,0,0,0,0
2023,ATLANTICO,8685,SANTO TOMAS,0,0,0,0,0,0,0,0
2023,ATLANTICO,8758,SOLEDAD,0,0,0,0,0,0,0,0
2023,ATLANTICO,8770,SUAN,0,0,0,0,0,0,0,0
2023,ATLANTICO,8832,TUBARA,0,0,0,0,0,0,0,0
2023,ATLANTICO,8849,USIACURI,0,0,0,0,0,0,0,0
2023,VALLE DEL CAUCA,76020,ALCALA,0,0,0,0,0,0,0,0.2538
2023,VALLE DEL CAUCA,76036,ANDALUCIA,0,0,0,0,0,0,0,0.211
2023,VALLE DEL CAUCA,76041,ANSERMANUEVO,0,0,0,0,0,0,0,0.3853
2023,VALLE DEL CAUCA,76054,ARGELIA,0,0,0,0,0,0,0,0.4477
2023,VALLE DEL CAUCA,76100,BOLIVAR,0,0,0,0,0,0,0,0.6948
2023,VALLE DEL CAUCA,76113,BUGALAGRANDE,0,0,0,0,0,0,0,0.4687
2023,VALLE DEL CAUCA,76122,CAICEDONIA,0,0,0,0,0,0,0,0.1674
2023,VALLE DEL CAUCA,76126,CALIMA,0,0,0,0,0,0,0,0.3516
2023,VALLE DEL CAUCA,76130,CANDELARIA,0,0,0,0,0,0,0,0.723
2023,VALLE DEL CAUCA,76147,CARTAGO,0,0,0,0,0,0,0,0.0328
2023,VALLE DEL CAUCA,76233,DAGUA,0,0,0,0,0,0,0,0.7516
2023,VALLE DEL CAUCA,76246,EL CAIRO,0,0,0,0,0,0,0,0.702
2023,VALLE DEL CAUCA,76248,EL CERRITO,0,0,0,0,0,0,0,0.5052
2023,VALLE DEL CAUCA,76250,EL DOVIO,0,0,0,0,0,0,0,0.356
2023,VALLE DEL CAUCA,76243,EL AGUILA,0,0,0,0,0,0,0,0.3605
2023,VALLE DEL CAUCA,76275,FLORIDA,0,0,0,0,0,0,0,0.2937
2023,VALLE DEL CAUCA,76306,GINEBRA,0,0,0,0,0,0,0,0.53
2023,VALLE DEL CAUCA,76318,GUACARI,0,0,0,0,0,0,0,0.3709
2023,VALLE DEL CAUCA,76111,GUADALAJARA DE BUGA,0,0,0,0,0,0,0,0.1443
2023,VALLE DEL CAUCA,76364,JAMUNDI,0,0,0,0,0,0,0,0.2151
2023,VALLE DEL CAUCA,76377,LA CUMBRE,0,0,0,0,0,0,0,0.7967
2023,VALLE DEL CAUCA,76400,LA UNION,0,0,0,0,0,0,0,0.1935
2023,VALLE DEL CAUCA,76403,LA VICTORIA,0,0,0,0,0,0,0,0.2347
2023,VALLE DEL CAUCA,76497,OBANDO,0,0,0,0,0,0,0,0.2359
2023,VALLE DEL CAUCA,76520,PALMIRA,0,0,0,0,0,0,0,0.2048
2023,VALLE DEL CAUCA,76563,PRADERA,0,0,0,0,0,0,0,0.123
2023,VALLE DEL CAUCA,76606,RESTREPO,0,0,0,0,0,0,0,0.3236
2023,VALLE DEL CAUCA,76616,RIOFRIO,0,0,0,0,0,0,0,0.5088
2023,VALLE DEL CAUCA,76622,ROLDANILLO,0,0,0,0,0,0,0,0.2305
2023,VALLE DEL CAUCA,76670,SAN PEDRO,0,0,0,0,0,0,0,0.531
2023,VALLE DEL CAUCA,76736,SEVILLA,0,0,0,0,0,0,0,0.2318
2023,VALLE DEL CAUCA,76823,TORO,0,0,0,0,0,0,0,0.2981
2023,VALLE DEL CAUCA,76828,TRUJILLO,0,0,0,0,0,0,0,0.5103
2023,VALLE DEL CAUCA,76834,TULUA,0,0,0,0,0,0,0,0.1809
2023,VALLE DEL CAUCA,76845,ULLOA,0,0,0,0,0,0,0,0.5227
2023,VALLE DEL CAUCA,76863,VERSALLES,0,0,0,0,0,0,0,0.4
2023,VALLE DEL CAUCA,76869,VIJES,0,0,0,0,0,0,0,0.3599
2023,VALLE DEL CAUCA,76890,YOTOCO,0,0,0,0,0,0,0,0.4649
2023,VALLE DEL CAUCA,76892,YUMBO,0,0,0,0,0,0,0,0.1322
2023,VALLE DEL CAUCA,76895,ZARZAL,0,0,0,0,0,0,0,0.2328
