FECHA_ID,UBICACION_ID,IPM_POBREZA,IPM_SIN_SALUD,IPM_SIN_ACCESO_SALUD,NIVEL_SISBEN,PROPORCION_RURAL,EDUCACIÓN_NETA_TOTAL,INGRESOS TOTALES,PCTE_POBLACION_RURAL
2,587,0,0,0,0,0,0.85,7423.93,0
2,588,0,0,0,0,0,0.67,5249.46,0
2,589,0,0,0,0,0,0.9,3456.77,0
2,590,0,0,0,0,0,0.85,4078.58,0
2,591,0,0,0,0,0,0.92,3507,0
2,592,0,0,0,0,0,0.5,1817.52,0
2,593,0,0,0,0,0,1.01,4623.91,0
2,594,0,0,0,0,0,0.93,7908.82,0
2,595,0,0,0,0,0,0.95,4743.42,0
2,596,0,0,0,0,0,0.56,5771.48,0
2,597,0,0,0,0,0,0.91,9526.07,0
2,598,0,0,0,0,0,0.74,9872.01,0
2,599,0,0,0,0,0,0.84,3958.22,0
2,600,0,0,0,0,0,0.91,8584.65,0
2,601,0,0,0,0,0,0.97,14511.26,0
2,602,0,0,0,0,0,0.9,13929.08,0
2,603,0,0,0,0,0,0.81,38317.14,0
2,604,0,0,0,0,0,0.92,81118.17,0
2,605,0,0,0,0,0,1.05,16211.53,0
2,606,0,0,0,0,0,0.69,3973.12,0
2,607,0,0,0,0,0,0.99,21652.95,0
2,608,0,0,0,0,0,0.97,5578.18,0
2,609,0,0,0,0,0,0.87,5930.01,0
2,610,0,0,0,0,0,1.03,17428.29,0
2,611,0,0,0,0,0,0.97,8285.63,0
2,612,0,0,0,0,0,0.97,11459.74,0
2,613,0,0,0,0,0,0.86,60880.25,0
2,614,0,0,0,0,0,1.02,5838.58,0
2,615,0,0,0,0,0,0.94,12242.11,0
2,616,0,0,0,0,0,0.69,5657.64,0
2,617,0,0,0,0,0,0.72,6568.04,0
2,618,0,0,0,0,0,0.95,231869.49,0
2,619,0,0,0,0,0,0.86,18159.81,0
2,620,0,0,0,0,0,1.35,6794.12,0
2,621,0,0,0,0,0,0.89,8615.74,0
2,622,0,0,0,0,0,0.95,10735.04,0
2,623,0,0,0,0,0,1.17,7772.84,0
2,624,0,0,0,0,0,0.78,16485.79,0
2,625,0,0,0,0,0,0.83,6202.49,0
2,626,0,0,0,0,0,0.84,7919.83,0
2,627,0,0,0,0,0,0.96,127324.29,0
2,628,0,0,0,0,0,0.78,3007.2,0
2,629,0,0,0,0,0,0.93,5221.38,0
2,630,0,0,0,0,0,0.96,4490.39,0
2,631,0,0,0,0,0,0.86,10116.68,0
2,632,0,0,0,0,0,1.05,112673.84,0
2,633,0,0,0,0,0,0.93,18320.07,0
3,335,0.32,0.09,0.1,3,0.53,0.78,30641.25,0
3,336,0.3,0.16,0.04,4,0.66,0.68,6766.57,0
3,337,0.23,0.05,0.02,2,0.49,0.81,12121.73,0
3,338,0.18,0.08,0.06,4,0.55,0.79,43552.34,0
3,339,0.41,0.08,0.04,2,0.51,0.72,43600.75,0
3,340,0.33,0.11,0.09,5,0.54,0.84,62451.24,0
3,341,0.32,0.16,0.03,4,0.59,0.83,9512.58,0
3,342,0.5,0.08,0.1,2,0.7,0.71,25910.3,0
3,343,0.41,0.06,0.08,3,0.54,0.76,59194.63,0
3,344,0.46,0.11,0.15,3,0.75,0.81,17729.89,0
3,345,0.3,0.14,0.09,2,0.54,0.95,263914.02,0
3,346,0.52,0.18,0.07,2,0.58,0.93,65660.66,0
3,347,0.35,0.03,0.02,3,0.54,0.81,15495.67,0
3,348,0.54,0.15,0.03,2,0.61,0.57,10628.41,0
3,349,0.29,0.2,0.03,2,0.52,0.84,85860.9,0
3,350,0.32,0.27,0.04,4,0.59,0.89,642809.4,0
3,351,0.36,0.17,0.07,3,0.65,0.92,18541.46,0
3,352,0.45,0.15,0.02,4,0.55,0.65,17010.35,0
3,353,0.41,0.06,0.1,4,0.61,0.82,26645.05,0
3,354,0.4,0.08,0.03,2,0.59,0.7,25140.86,0
3,355,0.34,0.07,0.06,3,0.71,0.81,33187.95,0
3,356,0.36,0.06,0.04,2,0.69,0.82,17589.92,0
3,357,0.22,0.17,0.02,2,0.57,0.96,83987.15,0
3,358,0.49,0.06,0.04,4,0.61,0.72,18382.36,0
3,359,0.39,0.09,0.04,3,0.42,0.79,9912.8,0
3,360,0.29,0.11,0.02,5,0.53,0.84,24933.43,0
3,361,0.39,0.12,0.03,1,0.52,0.94,95799.44,0
3,362,0.33,0.2,0.02,4,0.29,0.84,15353.18,0
3,363,0.46,0.11,0.04,2,0.52,0.89,137248.87,0
3,364,0.38,0.11,0.08,2,0.61,0.84,45223.22,0
3,365,0.4,0.16,0.06,4,0.5,0.81,19854.54,0
3,366,0.41,0.16,0.03,3,0.51,0.8,46447.73,0
3,367,0.3,0.16,0.02,5,0.36,1.04,27489.24,0
3,368,0.38,0.11,0.17,3,0.58,0.75,11918.54,0
3,369,0.29,0.08,0.09,3,0.59,0.66,34830.52,0
3,370,0.43,0.07,0.03,3,0.54,1.05,92745.22,0
3,371,0.49,0.08,0.06,2,0.58,0.87,42760.59,0
3,372,0.24,0.13,0.02,2,0.51,0.84,53361.58,0
3,634,0.52,0.08,0.03,1,0.58,0,36977.46,0
3,373,0.3,0.23,0.04,2,0.57,0.76,22106.22,0
3,374,0.26,0.12,0.01,4,0.69,0.91,104144.94,0
3,375,0.17,0.13,0.06,5,0.57,0.92,123583.35,0
3,376,0.29,0.13,0.03,4,0.54,0.93,57853.52,0
3,377,0.66,0.29,0.05,2,0.51,0,59448.93,0
3,378,0.22,0.2,0.06,4,0.56,1,586096.25,0
3,379,0.13,0.2,0.04,21,0.58,0.65,30607.98,0
3,380,0.3,0.2,0.04,5,0.57,0.92,42467.99,0
3,381,0.4,0.06,0.02,2,0.56,1.03,19056.13,0
3,382,0.27,0.05,0.02,4,0.62,0.93,107298.73,0
3,383,0.3,0.2,0.04,5,0.51,0.81,24016.31,0
3,384,0.26,0.06,0.1,2,0.53,0.68,30738.18,0
3,385,0.32,0.03,0.04,2,0.62,0.83,99576.28,0
3,386,0.16,0.2,0.01,5,0.58,1.07,26826.45,0
3,387,0.21,0.13,0.06,5,0.63,0.71,29599.44,0
3,388,0.18,0.2,0.07,4,0.47,0.86,12338.16,0
3,389,0.32,0.09,0.13,3,0.56,0.88,11231.13,0
3,635,0.42,0.17,0.05,1,0.44,0.92,719191.1,0
3,390,0.24,0.31,0.05,3,0.58,0.89,24698.87,0
3,391,0.41,0.05,0.04,2,0.58,0.78,28600.32,0
3,392,0.31,0.15,0.12,5,0.53,0.92,125623.86,0
3,393,0.36,0.18,0.01,3,0.55,1.23,149199.35,0
3,394,0.2,0.17,0.05,2,0.56,0.86,15822.17,0
3,395,0.12,0.22,0.02,21,0.51,0.95,39832.35,0
3,396,0.31,0.17,0.07,5,0.24,0.83,20095.44,0
3,397,0.23,0.09,0.08,4,0.53,0.98,18441.1,0
3,398,0.42,0.14,0.06,2,0.59,0.99,103076.45,0
3,399,0.2,0.19,0.07,5,0.52,0.97,6894172.15,0
3,400,0.36,0.06,0.04,3,0.58,0.81,16715.67,0
3,401,0.22,0.18,0.05,4,0.58,0.71,21771.14,0
3,402,0.32,0.09,0.02,2,0.68,0.99,45962.74,0
3,403,0.7,0.09,0.16,1,0.69,0.68,19582.08,0
3,404,0.37,0.11,0.05,2,0.63,0.88,59434.23,0
3,405,0.54,0.16,0.03,1,0.63,1.12,131006.11,0
3,406,0.48,0.08,0.09,2,0.62,0.75,8030.65,0
3,407,0.33,0.15,0.01,3,0.87,0.76,18752.06,0
3,409,0.31,0.17,0.04,5,0.56,0.68,18329.17,0
3,410,0.4,0.06,0.03,2,0.67,0.82,61285.07,0
3,411,0.36,0.12,0.07,4,0.53,0.76,33332.79,0
3,412,0.34,0.13,0.04,3,0.4,1.02,46111.24,0
3,413,0.3,0.12,0.03,3,0.57,1.11,75604.81,0
3,415,0.51,0.03,0.03,1,0.64,1.02,507623.78,0
3,416,0.11,0.24,0.03,21,0.63,0.83,16109.43,0
3,417,0.5,0.19,0.13,4,0.59,1.09,303562.31,0
3,418,0.46,0.07,0.04,2,0.58,0.73,32006.38,0
3,636,0.36,0.05,0.04,3,0.52,0.77,16622.7,0
3,419,0.28,0.14,0.05,4,0.58,0.93,44502.44,0
3,420,0.42,0.17,0.29,2,0.35,0.67,19340.32,0
3,421,0.3,0.1,0.07,4,0.53,0.86,29314.97,0
3,422,0.46,0.15,0.03,4,0.59,0.59,8595.04,0
3,423,0.29,0.13,0.07,4,0.62,0.99,43483.97,0
3,424,0.35,0.16,0.09,3,0.54,0.97,25866.06,0
3,426,0.29,0.07,0.07,4,0.63,0.97,71390.26,0
3,427,0.53,0.18,0.06,1,0.51,0.79,35169.81,0
3,428,0.31,0.13,0.03,3,0.53,0.83,31437.6,0
3,429,0.31,0.15,0.08,3,0.55,0.79,37660.34,0
3,430,0.27,0.15,0.04,5,0.56,0.98,56419.05,0
3,432,0.55,0.11,0.02,1,0.55,1.02,22876.02,0
3,433,0.41,0.09,0.24,3,0.69,0.87,105427.94,0
3,434,0.4,0.11,0.09,3,0.51,0.82,66484.47,0
3,435,0.58,0.06,0.06,4,0.7,0.97,35164.81,0
3,436,0.73,0.43,0.01,2,0.62,0.78,49207.16,0
3,437,0.27,0.11,0.04,5,0.46,0.63,10688.82,0
3,438,0.46,0.11,0.07,2,0.46,0.7,26319.88,0
3,439,0.29,0.19,0.01,4,0.53,0.95,16352.34,0
3,440,0.64,0.05,0.2,1,0.61,1.05,318531.03,0
3,441,0.35,0.07,0.05,2,0.54,0.8,28518.67,0
3,442,0.37,0.1,0.03,2,0.52,0.82,21615.05,0
3,443,0.32,0.13,0.05,5,0.51,0.84,54957.87,0
3,444,0.36,0.15,0.06,4,0.55,0.82,33681.94,0
3,445,0.35,0.16,0.05,3,0.51,0.7,13891.92,0
3,446,0.51,0.14,0.03,3,0.52,1.03,25478.79,0
3,447,0.36,0.21,0.02,2,0.48,0.91,66048.7,0
3,449,0.54,0.11,0,2,0.29,0.91,39380.2,0
3,450,0.41,0.07,0.01,3,0.46,0.85,31284.99,0
3,451,0.38,0.33,0.06,4,0.32,0.78,92502.02,0
3,452,0.37,0.1,0.01,2,0.46,0.83,23926.75,0
3,453,0.4,0.17,0.06,3,0.48,0.84,41426.79,0
3,454,0.47,0.23,0.04,1,0.41,0.91,208516.01,0
3,455,0.56,0.41,0.01,1,0.16,0.77,30339.25,0
3,456,0.44,0.1,0.03,3,0.09,0.92,39125.12,0
3,457,0.33,0.13,0.03,2,0.51,0.67,16316.65,0
3,458,0.37,0.05,0.02,4,0.3,0.73,22443.02,0
3,459,0.46,0.11,0.02,3,0.47,0.8,35065.66,0
3,460,0.2,0.19,0.03,2,0.44,1.46,104332.02,0
3,461,0.48,0.23,0.05,4,0.42,0.83,37971.87,0
3,462,0.32,0.22,0.04,4,0.13,0.91,36763.91,0
3,463,0.43,0.25,0.04,3,0.46,0.83,117538.51,0
3,464,0.34,0.12,0.01,2,0.23,0.62,24709.04,0
3,465,0.39,0.28,0.02,3,0.12,0.69,34664.61,0
3,466,0.4,0.23,0.03,1,0,0.91,810085.37,0
3,467,0.39,0.16,0.03,2,0.06,0.83,17984.45,0
3,468,0.29,0.1,0.08,5,0.49,0.62,23497,0
3,469,0.29,0.12,0.02,4,0.1,0.6,15176.39,0
3,510,0.56,0.18,0.05,3,0.82,0.81,6332.66,0
3,511,0.87,0.49,0,2,0.84,0.71,9874.91,0
3,512,0.35,0.07,0.02,2,0.67,0.94,16105.38,0
3,513,0.26,0.22,0.01,2,0.28,0.84,34501.03,0
3,514,0.36,0.09,0.04,2,0.67,0.75,20819.76,0
3,515,0.37,0.16,0.02,2,0.52,1.19,680549.73,0
3,516,0.43,0.22,0.14,2,0.68,0.82,20101.91,0
3,637,0.37,0.05,0.03,2,0.78,1,0,0
3,518,0.28,0.2,0.03,4,0.55,1.02,1218436.89,0
3,519,0.25,0.11,0.05,2,0.81,0.76,8162.9,0
3,520,0.26,0.1,0.03,4,0.56,0.95,4355.57,0
3,521,0.27,0.04,0.02,2,0.48,0.95,15861.24,0
3,638,0.34,0.08,0.07,2,0.79,0.79,0,0
3,639,0.26,0.14,0.03,2,0.77,0.91,0,0
3,524,0.34,0.09,0.15,2,0.53,1.05,12630.47,0
3,640,0.37,0.14,0.09,2,0.43,1.01,0,0
3,526,0.36,0.08,0.01,3,0.72,0.95,5927.79,0
3,527,0.35,0.05,0.03,3,0.66,0.79,10335.73,0
3,641,0.4,0.06,0.03,3,0.78,0.7,0,0
3,529,0.44,0.14,0.02,2,0.54,0.92,57280.92,0
3,642,0.3,0.07,0.01,2,0.51,0.75,0,0
3,531,0.23,0.1,0.05,2,0.76,0.87,9094.73,0
3,643,0.32,0.13,0.18,3,0.37,0.95,0,0
3,533,0.66,0.02,0.04,2,0.81,0.87,12927.75,0
3,644,0.26,0.1,0.02,3,0.59,0.84,0,0
3,645,0.35,0.09,0.06,2,0.68,0.65,0,0
3,536,0.3,0.09,0.13,2,0.61,0.69,5593.57,0
3,646,0.46,0.1,0.08,2,0.83,0.89,0,0
3,647,0.39,0.05,0.01,4,0.51,0.92,0,0
3,539,0.27,0.1,0.03,2,0.74,0.59,7330.58,0
3,540,0.3,0.09,0.04,2,0.7,0.92,10409.82,0
3,541,0.26,0.13,0.01,1,0.45,0.83,456696.54,0
3,648,0.47,0.1,0.03,2,0.77,0.67,0,0
3,649,0.39,0.11,0.08,2,0.72,0.97,0,0
3,650,0.21,0.1,0.02,1,0.6,0.99,0,0
3,545,0.41,0.09,0.03,3,0.67,0.83,11506.88,0
3,546,0.32,0.08,0.06,2,0.63,0.68,11472.93,0
3,651,0.21,0.07,0.03,2,0.67,0.77,0,0
3,652,0.6,0.28,0,3,0.77,0.57,0,0
3,653,0.37,0.07,0.03,2,0.84,0.85,0,0
3,654,0.26,0.1,0.03,4,0.49,0.77,8773.13,0
3,550,0.42,0.24,0.05,2,0.65,0.83,11045.65,0
3,655,0.53,0.05,0.03,4,0.76,0.8,0,0
3,656,0.35,0.04,0.06,5,0.93,1.18,0,0
3,553,0.29,0.12,0.04,3,0.71,0.85,14812.09,0
3,554,0.38,0.04,0.07,2,0.81,0.97,10989.43,0
3,555,0.28,0.05,0.01,2,0.64,0,23281.17,0
3,556,0.24,0.1,0.04,5,0.61,0.9,63791.87,0
3,557,0.24,0.07,0.03,4,0.76,0.8,22357.94,0
3,558,0.42,0.05,0.03,2,0.86,0.8,8843.07,0
3,559,0.38,0.03,0.02,2,0.63,1.29,9319.7,0
3,560,0.34,0.08,0.11,2,0.59,0.92,21046.23,0
3,561,0.51,0.07,0.03,2,0.79,0.69,12347.29,0
3,657,0.24,0.05,0.04,4,0.41,1.02,0,0
3,563,0.22,0.03,0.02,3,0.73,0.61,10165.79,0
3,564,0.26,0.13,0.03,4,0.59,0.96,20824.47,0
3,565,0.45,0.15,0.18,3,0.66,0.87,14073.4,0
3,566,0.58,0.06,0.01,3,0.64,0.86,7743.23,0
3,567,0.17,0.08,0.01,5,0.64,0.97,5693.17,0
3,568,0.27,0.18,0.03,1,0.64,0.97,334211.5,0
3,569,0.18,0.09,0.04,4,0.71,0.74,10374.28,0
3,570,0.36,0.16,0.03,4,0.6,1.18,27018.68,0
3,571,0.33,0.16,0.03,2,0.59,0.9,16742.72,0
3,572,0.31,0.15,0.02,4,0.52,0.99,66904.7,0
3,658,0.28,0.19,0.03,3,0.68,0.9,0,0
3,574,0.3,0.11,0.03,4,0.61,1.02,38586.65,0
3,575,0.31,0.15,0.04,3,0.49,1.03,43201.02,0
3,659,0.54,0.09,0.03,2,0.62,0.9,0,0
3,577,0.37,0.1,0.08,4,0.87,0.75,7219.68,0
3,578,0.23,0.13,0.02,4,0.51,1.08,90868.48,0
3,660,0.34,0.07,0.09,2,0.72,0.84,0,0
3,661,0.34,0.1,0.07,1,0.77,0.72,0,0
3,581,0.35,0.08,0.08,2,0.77,0.9,7742.47,0
3,662,0.29,0.14,0.07,3,0.53,0.83,0,0
3,663,0.44,0.12,0.21,3,0.89,0.73,0,0
3,664,0.43,0.09,0.17,2,0.75,0.9,0,0
3,585,0.35,0.12,0.04,2,0.68,0.82,17553.14,0
3,586,0.14,0.07,0.02,3,0.49,1.06,44414.74,0
3,587,0.36,0.11,0.04,4,0.71,0.96,17673.49,0
3,588,0.77,0.09,0.01,2,0.88,0.53,15092.07,0
3,665,0.4,0.12,0.07,2,0.71,0.95,0,0
3,590,0.4,0.14,0.03,3,0.81,0.92,12047.46,0
3,666,0.46,0.06,0.01,4,0.61,0.85,0,0
3,592,0.24,0.04,0.04,4,0.61,0.61,3732.59,0
3,593,0.23,0.09,0.07,3,0.52,0.94,16571.91,0
3,667,0.43,0.33,0.03,2,0.44,0.8,0,0
3,595,0.21,0.07,0.08,4,0.47,1,17130.05,0
3,596,0.28,0.14,0.02,3,0.3,0.67,23036.26,0
3,597,0.43,0.16,0.03,3,0.52,0.67,29194.37,0
3,598,0.38,0.25,0.01,5,0.53,0.71,24048.32,0
3,599,0.36,0.17,0.04,4,0.49,0.81,11465.6,0
3,600,0.23,0.11,0.03,4,0.58,1,20443.85,0
3,601,0.29,0.2,0.08,2,0.55,0.72,37551.36,0
3,602,0.25,0.16,0.02,2,0.47,0.68,37934.7,0
3,668,0.25,0.18,0.08,5,0.44,0.76,34508.26,0
3,603,0.19,0.19,0.01,4,0.55,0.85,122999.58,0
3,604,0.23,0.11,0.03,2,0.39,0.75,246923.44,0
3,605,0.29,0.18,0.03,4,0.53,0.68,57917.15,0
3,606,0.34,0.13,0.07,2,0.53,0.69,11982.95,0
3,607,0.17,0.15,0.03,3,0.53,0.87,66325.39,0
3,608,0.31,0.15,0.07,2,0.44,0.87,19212.95,0
3,609,0.36,0.12,0.13,3,0.63,0.68,14387.96,0
3,610,0.21,0.15,0.04,3,0.4,0.84,53207.15,0
3,611,0.31,0.17,0.02,3,0.62,0.82,28253.28,0
3,612,0.3,0.22,0.05,3,0.51,0.76,39219.69,0
3,669,0.21,0.15,0.05,2,0.54,0.79,231937.5,0
3,613,0.25,0.18,0.06,3,0.62,0.79,245901.77,0
3,614,0.28,0.17,0.03,5,0.64,0.75,19539.83,0
3,615,0.24,0.16,0.02,3,0.46,0.95,45041.06,0
3,616,0.36,0.13,0.01,3,0.45,0.97,19241.83,0
3,617,0.31,0.22,0.09,4,0.41,0.57,22025.86,0
3,618,0.21,0.16,0.02,3,0.52,0.82,679540.81,0
3,619,0.26,0.14,0.02,5,0.43,0.76,46797.97,0
3,620,0.28,0.15,0.04,3,0.49,1.14,23002.73,0
3,621,0.17,0.08,0.05,3,0.53,0.76,27069.2,0
3,622,0.23,0.14,0.01,5,0.51,0.79,46854.38,0
3,623,0.21,0.2,0.05,4,0.54,0.91,22869.58,0
3,624,0.36,0.1,0.06,4,0.44,0.7,55659.9,0
3,625,0.3,0.13,0.04,2,0.43,0.67,21880.41,0
3,626,0.26,0.13,0.08,2,0.52,0.68,31030.92,0
3,627,0.19,0.12,0.03,5,0.52,0.73,360163.82,0
3,628,0.37,0.26,0.09,4,0.5,0.69,8053.79,0
3,629,0.33,0.17,0.02,5,0.54,0.65,14844.56,0
3,630,0.24,0.18,0.01,2,0.47,0.7,13700.05,0
3,631,0.2,0.19,0.02,3,0.57,0.81,46702.91,0
3,632,0.26,0.28,0.03,3,0.45,1,406881.62,0
3,633,0.43,0.16,0.02,1,0.48,0.75,55193.89,0
4,335,0,0,0,0,0,0,0,0
4,336,0,0,0,0,0,0,0,0
4,337,0,0,0,0,0,0,0,0
4,338,0,0,0,0,0,0,0,0
4,339,0,0,0,0,0,0,0,0
4,340,0,0,0,0,0,0,0,0
4,341,0,0,0,0,0,0,0,0
4,342,0,0,0,0,0,0,0,0
4,343,0,0,0,0,0,0,0,0
4,344,0,0,0,0,0,0,0,0
4,345,0,0,0,0,0,0,0,0
4,346,0,0,0,0,0,0,0,0
4,347,0,0,0,0,0,0,0,0
4,348,0,0,0,0,0,0,0,0
4,349,0,0,0,0,0,0,0,0
4,350,0,0,0,0,0,0,0,0
4,351,0,0,0,0,0,0,0,0
4,352,0,0,0,0,0,0,0,0
4,353,0,0,0,0,0,0,0,0
4,354,0,0,0,0,0,0,0,0
4,355,0,0,0,0,0,0,0,0
4,356,0,0,0,0,0,0,0,0
4,357,0,0,0,0,0,0,0,0
4,358,0,0,0,0,0,0,0,0
4,359,0,0,0,0,0,0,0,0
4,360,0,0,0,0,0,0,0,0
4,361,0,0,0,0,0,0,0,0
4,362,0,0,0,0,0,0,0,0
4,363,0,0,0,0,0,0,0,0
4,364,0,0,0,0,0,0,0,0
4,365,0,0,0,0,0,0,0,0
4,366,0,0,0,0,0,0,0,0
4,367,0,0,0,0,0,0,0,0
4,368,0,0,0,0,0,0,0,0
4,369,0,0,0,0,0,0,0,0
4,370,0,0,0,0,0,0,0,0
4,371,0,0,0,0,0,0,0,0
4,372,0,0,0,0,0,0,0,0
4,634,0,0,0,0,0,0,0,0
4,373,0,0,0,0,0,0,0,0
4,374,0,0,0,0,0,0,0,0
4,375,0,0,0,0,0,0,0,0
4,376,0,0,0,0,0,0,0,0
4,377,0,0,0,0,0,0,0,0
4,378,0,0,0,0,0,0,0,0
4,379,0,0,0,0,0,0,0,0
4,380,0,0,0,0,0,0,0,0
4,381,0,0,0,0,0,0,0,0
4,382,0,0,0,0,0,0,0,0
4,383,0,0,0,0,0,0,0,0
4,384,0,0,0,0,0,0,0,0
4,385,0,0,0,0,0,0,0,0
4,386,0,0,0,0,0,0,0,0
4,387,0,0,0,0,0,0,0,0
4,388,0,0,0,0,0,0,0,0
4,389,0,0,0,0,0,0,0,0
4,635,0,0,0,0,0,0,0,0
4,390,0,0,0,0,0,0,0,0
4,391,0,0,0,0,0,0,0,0
4,392,0,0,0,0,0,0,0,0
4,393,0,0,0,0,0,0,0,0
4,394,0,0,0,0,0,0,0,0
4,395,0,0,0,0,0,0,0,0
4,396,0,0,0,0,0,0,0,0
4,397,0,0,0,0,0,0,0,0
4,398,0,0,0,0,0,0,0,0
4,399,0,0,0,0,0,0,0,0
4,400,0,0,0,0,0,0,0,0
4,401,0,0,0,0,0,0,0,0
4,402,0,0,0,0,0,0,0,0
4,403,0,0,0,0,0,0,0,0
4,404,0,0,0,0,0,0,0,0
4,405,0,0,0,0,0,0,0,0
4,406,0,0,0,0,0,0,0,0
4,407,0,0,0,0,0,0,0,0
4,409,0,0,0,0,0,0,0,0
4,410,0,0,0,0,0,0,0,0
4,411,0,0,0,0,0,0,0,0
4,412,0,0,0,0,0,0,0,0
4,413,0,0,0,0,0,0,0,0
4,415,0,0,0,0,0,0,0,0
4,416,0,0,0,0,0,0,0,0
4,417,0,0,0,0,0,0,0,0
4,418,0,0,0,0,0,0,0,0
4,636,0,0,0,0,0,0,0,0
4,419,0,0,0,0,0,0,0,0
4,420,0,0,0,0,0,0,0,0
4,421,0,0,0,0,0,0,0,0
4,422,0,0,0,0,0,0,0,0
4,423,0,0,0,0,0,0,0,0
4,424,0,0,0,0,0,0,0,0
4,426,0,0,0,0,0,0,0,0
4,427,0,0,0,0,0,0,0,0
4,428,0,0,0,0,0,0,0,0
4,429,0,0,0,0,0,0,0,0
4,430,0,0,0,0,0,0,0,0
4,432,0,0,0,0,0,0,0,0
4,433,0,0,0,0,0,0,0,0
4,434,0,0,0,0,0,0,0,0
4,435,0,0,0,0,0,0,0,0
4,436,0,0,0,0,0,0,0,0
4,437,0,0,0,0,0,0,0,0
4,438,0,0,0,0,0,0,0,0
4,439,0,0,0,0,0,0,0,0
4,440,0,0,0,0,0,0,0,0
4,441,0,0,0,0,0,0,0,0
4,442,0,0,0,0,0,0,0,0
4,443,0,0,0,0,0,0,0,0
4,444,0,0,0,0,0,0,0,0
4,445,0,0,0,0,0,0,0,0
4,446,0,0,0,0,0,0,0,0
4,447,0,0,0,0,0,0,0,0
4,449,0,0,0,0,0,0,0,0
4,450,0,0,0,0,0,0,0,0
4,451,0,0,0,0,0,0,0,0
4,452,0,0,0,0,0,0,0,0
4,453,0,0,0,0,0,0,0,0
4,454,0,0,0,0,0,0,0,0
4,455,0,0,0,0,0,0,0,0
4,456,0,0,0,0,0,0,0,0
4,457,0,0,0,0,0,0,0,0
4,458,0,0,0,0,0,0,0,0
4,459,0,0,0,0,0,0,0,0
4,460,0,0,0,0,0,0,0,0
4,461,0,0,0,0,0,0,0,0
4,462,0,0,0,0,0,0,0,0
4,463,0,0,0,0,0,0,0,0
4,464,0,0,0,0,0,0,0,0
4,465,0,0,0,0,0,0,0,0
4,466,0,0,0,0,0,0,0,0
4,467,0,0,0,0,0,0,0,0
4,468,0,0,0,0,0,0,0,0
4,469,0,0,0,0,0,0,0,0
4,596,0,0,0,0,0,0,0,0.2538
4,597,0,0,0,0,0,0,0,0.211
4,598,0,0,0,0,0,0,0,0.3853
4,599,0,0,0,0,0,0,0,0.4477
4,600,0,0,0,0,0,0,0,0.6948
4,601,0,0,0,0,0,0,0,0.4687
4,602,0,0,0,0,0,0,0,0.1674
4,668,0,0,0,0,0,0,0,0.3516
4,603,0,0,0,0,0,0,0,0.723
4,604,0,0,0,0,0,0,0,0.0328
4,605,0,0,0,0,0,0,0,0.7516
4,606,0,0,0,0,0,0,0,0.702
4,607,0,0,0,0,0,0,0,0.5052
4,608,0,0,0,0,0,0,0,0.356
4,609,0,0,0,0,0,0,0,0.3605
4,610,0,0,0,0,0,0,0,0.2937
4,611,0,0,0,0,0,0,0,0.53
4,612,0,0,0,0,0,0,0,0.3709
4,669,0,0,0,0,0,0,0,0.1443
4,613,0,0,0,0,0,0,0,0.2151
4,614,0,0,0,0,0,0,0,0.7967
4,615,0,0,0,0,0,0,0,0.1935
4,616,0,0,0,0,0,0,0,0.2347
4,617,0,0,0,0,0,0,0,0.2359
4,618,0,0,0,0,0,0,0,0.2048
4,619,0,0,0,0,0,0,0,0.123
4,620,0,0,0,0,0,0,0,0.3236
4,621,0,0,0,0,0,0,0,0.5088
4,622,0,0,0,0,0,0,0,0.2305
4,623,0,0,0,0,0,0,0,0.531
4,624,0,0,0,0,0,0,0,0.2318
4,625,0,0,0,0,0,0,0,0.2981
4,626,0,0,0,0,0,0,0,0.5103
4,627,0,0,0,0,0,0,0,0.1809
4,628,0,0,0,0,0,0,0,0.5227
4,629,0,0,0,0,0,0,0,0.4
4,630,0,0,0,0,0,0,0,0.3599
4,631,0,0,0,0,0,0,0,0.4649
4,632,0,0,0,0,0,0,0,0.1322
4,633,0,0,0,0,0,0,0,0.2328
